"label"	"post"	"post_augmented"
"ESTP"	"holyshizzy rebelgoatalliance spidershane enigma15 zaknafein hellofornow blazy absylution alex <mbti> aquaswim bronzeharev cataclysm eia estp_chick firefingers fleetfoot gogglegirl ista john_goofman..."	"holyshizzy spidershane hellofornow blazy alex <mbti> bronzeharev cataclysm eia firefingers fleetfoot gogglegirl <mbti>_goofman. .."
"ESTP"	"'hey that sounds like a good trick then :p actually i think this is available here too, just not common. though i would prefer buying my own clothes still. after all i have to try them on......"	"' that sounds a good trick then: actually i is available here too, just common. though i would prefer buying own clothes still. after have to them on. .. ..."
"ESTP"	"<url> tnt celeverbot: i knew what tnt was the abbreviation for, but i can't remember. user: today not tomorrow. cleverbot: isn't tomorrow yesterday? user: no, yesterday is tomorrow. cleverbot:..."	"< url> tnt celeverbot: i tnt was the abbreviation for, ' t. user: today not tomorrow. : isn ' t tomorrow? user: , yesterday tomorrow. cleverbot: ..."
"ESTP"	"i didn't think it was specifically about me and never did. i think we're missing each other. that type of humor only works if you already have a relationship with someone. if it was just a sense of..."	"i didn ' think it was specifically about never. i ' re missing each other. that type of only works if already have a relationship with. if it was just a sense. .."
"ESTP"	"staying friends is not the worst case. be glad to have this guy around taking care of your welfare. making him your foe might be a really bad experience."	"staying the case. glad have this guy taking care your welfare. making him foe might be a bad experience."
"ESTP"	"hello istps, i am an <mbti> and i'm looking to interview you! i really want to get to know your type via this interactions. i have a a bunch of other videos up but these are they usually turn out: ..."	"hello istps, i an <mbti> i ' m looking interview you! i really want to to your type via this. i have a bunch of other up but these they turn out: ..."
"ESTP"	"that first video was long! didn't watch all of it, but i didn't get any vibes going against <mbti>. it just seemed like a typical kinda conversation to me, nothing really sticks out other than the..."	"that video was! didn ' watch all of it, but didn ' t get any against <mbti>. it just seemed like a typical kinda conversation to, nothing other than the. .."
"ESTP"	"yo all that matters is that you put forth your greatest effort. how you are defined as a man or by success is what you do next. you gonna pick up your big boy britches and persevere or just give up..."	"yo that matters that you put forth your greatest effort. you defined a man or by success is you do next. you gonna pick big boy britches and or just up. .."
"ESTP"	"unless your name is napoleon: in this case people could have different point of view... speaking mbti prejudices, i especially liked mental health specialist (psychiatrist), who comed to <mbti>..."	"unless your name is: this could different of view. .. mbti, i especially mental health (psychiatrist ), who comed to <mbti>. .."
"ESTP"	"with <mbti> kind of but more fe with no problem. <mbti> no. they're so different. the ne is obvious and reckless in communication."	"with <mbti> kind of fe problem. <mbti> no. they ' different. the is obvious and reckless."
"ESTP"	"i'm sorry to hear that. i hope you get a new job soon. as a fellow <mbti> i know how hard it can be, but try to zip the lip at the next job, 'kay? 😉"	"i ' m sorry hear. i hope you get new job soon. fellow <mbti> know how hard it, but try to zip the lip the next job, '? 😉"
"ESTP"	"that is pretty typical with primary ni. those hazy visions can be pretty haunting. i pity the person who used their ni and came up with the concept of radiation. i can imagine him or her telling..."	"is pretty typical with primary ni. those hazy visions haunting. i the person who used their ni came up with the concept of. i can him her telling. .."
"ESTP"	"yep, mine's thursday. happy birthday though! :d go celebrate by reading a book and raising two middle fingers to everyone who asks why you're not throwing a huge, awesome party."	"yep, '. happy birthday! : d go celebrate by reading a and raising two fingers to everyone who you ' re not huge, awesome party."
"ESTP"	"i don't think so. it was suggested, i researched it and didn't see myself in it at all. se or ti are my dominant function, i don't know which one. <mbti> descriptions fit pretty well imo."	"don ' think. it was suggested, researched it and didn ' see myself in it at all. se ti are my dominant function, i ' know which one. <mbti> fit pretty imo."
"ESTP"	"i don't have issues with laptops, because people may have time sensitive tasks they need to complete and have meetings all day. i have an issue with phones though. i bet my ass you're not audibly..."	"i don ' t have with laptops, people may have time sensitive tasks need to and have meetings day. have an with phones though. i bet my ass ' re. .."
"ESTP"	"enigma yay, i know from your mentions it was fast approaching. thinking of you and sending you warm & well wishes. your always a kind and encouraging internet chum. thanks!:toast: :hug:"	"enigma, i know from your mentions it fast. and you & well wishes. your a kind encouraging internet chum. thanks! : toast: : hug:"
"ESTP"	"that's me and my gang. i'm on the left side wearing a grey 1930s style suit. 🆒 <url> me at the chinese wall near badaling...."	"that ' s me and gang. i ' m the side wearing grey style. 🆒 <url> at the chinese. ..."
"ESTP"	"everyone has all the cognitive functions, i heard the main difference in personalities is just which ones you're comfortable with. so you know what se is, but you might not be comfortable immersing..."	"has all the cognitive functions, i the main in personalities is just you ' comfortable with. so you is, but you might not comfortable immersing. .."
"ESTP"	"are most of these types single mothers or fathers with children? they do not have to take into consideration there are more facets in an already uncomfortable emotional situation for estps. i am..."	"most of these types single mothers fathers? they do not have to into there are in an already uncomfortable emotional situation for estps. ..."
"ESTP"	"i used to be in aviation too! i grew up working as a line rat through high school then worked in a couple other aviation jobs. i have my private pilot but ran out of money to go further. now i'm..."	"i used to aviation too! i grew up as a through high school then in other aviation jobs. i have my pilot but ran out of money to go further. now i '. .."
