"label"	"post"	"post_augmented"
"ENFJ"	"when you go to the gym and fall off of the treadmill... twice. and laugh at yourself for the remainder of your visit, and on the way home, and tell everyone about it, and post about it on facebook......"	"go when you to the gym and fall off of the treadmill. . twice. . and laugh at for yourself the remainder of your visit and, on the home, way and tell everyone about it, and post about it on. facebook. .. .."
"ENFJ"	"in 2009, artist <mbti> had her issues with her family and friends, but she has never been this down. when she started college, her general mood has deteriorated and her self-esteem crashed with it. and..."	"in 2009, artist <mbti> had her issues with family her friends and, but she has never been down this. when she, started college her general has mood deteriorated and her - self with esteem crashed. it and. .."
"ENFJ"	"i appartently know 4 fps, and 3 them definitely love animals more than humans.they all see this connection with their pets- whether it be a dog or a goldfish or a tortoise..one of them couldnt bear..."	"i know appartently 4 fps and, 3 definitely them love animals more than. humans see they this all connection with their pets - whether it be a or dog goldfish a or a tortoise. . one them of couldnt bear. .."
"ENFJ"	"welcome! you'll probably find what you're looking for here. could some of that bluntness be from all of that military time?"	"welcome! you ' probably ll what find you ' re looking for. here of could some that be bluntness all from of that military time?"
"ENFJ"	"i'm sorry to anyone offended, but it's hilarious... <url> here's more. <url> thirdarcade i relate to all of these greatly x.x it's what makes us who we are, and it sucks."	"i ' sorry m to anyone offended, but it ' s hilarious. .. <url> here ' s more. <url> thirdarcade i relate of all to these greatly. x x it ' s what makes us who are we, and it sucks."
"ENFJ"	"i see what you mean and guess i can relate. i'm a 7, but feel a big draw towards 5ishness. in a way i'd love to just withdraw and get lost in the depth of my mind - and i know i'm theoretically able..."	"see I what you mean and guess i can relate. i ' m a 7, but feel a big draw towards 5ishness. in a way i ' d love to just withdraw and get lost in the depth of my mind - i and i know ' theoretically m able. .."
"ENFJ"	"not sure if i should put this here or under stereotypes but i'm going to say something positive about my ex-<mbti>. i can honestly say that in the 5 months we were together, he had never once said..."	"sure not if i put should this here or under stereotypes but ' i m going to say something positive about my ex - <mbti>. i can honestly say that in the 5 months were we together, he had never once said. .."
"ENFJ"	"normally i do not like beards on men. however, when it comes to mr. selfridge i'd make an exception. it looks really sexy. well groomed and suits him well. my ex also looked very hot with a beard :)...'"	"normally do i not beards like on men. , however when it to comes mr. selfridge d i ' an exception make. it looks really sexy. groomed well and him suits well. my ex also looked very hot with a beard: ). .. '"
"ENFJ"	"we're going to be good friends *droll* haha xd let's seeee... comics: pretty much anything marvel as well, (mostly spiderman, older spider girl, avengers, captain america.) anything with the..."	"we ' re going to be good friends * * droll haha xd let ' s seeee. .. comics: much pretty as anything marvel, well (mostly spiderman, spider girl older, avengers, america captain.) with anything. the.."
"ENFJ"	"one has introverted intuition as their dominate function the other has extroverted feeling as their dominate function. i suggest reading the descriptions of both types on personalitypage.com to see..."	"Has one introverted as intuition dominate their the function has other feeling extroverted as their dominate function. i suggest reading the descriptions both of on types personalitypage. com to see. .."
"ENFJ"	"milk, you'll need to talk to him about the f stuff! if he's even bringing it up all you need to do is listen. if you keep showing your impatience with his relationship talk he'll stop, and you'll..."	", milk you ' ll need to talk him to about the stuff f! if he ' s even bringing it up all you need do to listen is. you keep if showing your impatience with his relationship he talk ' stop ll and, you ' ll. .."
"ENFJ"	"you know your an <mbti> when - you bf had such a crush for some beautiful girl. you knew about it, tried to compete with him by getting her attention. the girl ended up liking you and you ended up..."	"you know an your <mbti> when - you bf had such a crush some for beautiful girl. you knew about it, tried to compete with him getting by her attention the. girl ended up you and liking ended you. up.."
"ENFJ"	"yaay! another hobo-ish person who wears pajamas outside! :d i've never given a damn about my appearance more than i had to. i love beauty and pretty things decorating my room but i usually choose..."	"yaay another hobo! ish - person who pajamas wears outside! : d i ' ve never given a damn about my appearance more than to i had. i love beauty and pretty things decorating my room but i usually choose. .."
